AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
13.0,0.0,12.0,0.0,2.0,6.0,2.0,3.0,40.0,40.0,38.0,7.0,40.0,0.0,7.0,2.0,31.0,603.0,64.0,508.0,188.0,289.0,33.0,209.0,294.0,149.0,176.0,10.0,,4.0,0.06,82.0,1
25.0,1.0,23.0,0.0,1.0,1.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,224.0,23.0,182.0,87.0,126.0,19.0,99.0,107.0,67.0,67.0,1.0,,1.0,0.1,6.0,0
23.0,1.0,19.0,4.0,2.0,9.0,11.0,11.0,18.0,19.0,8.0,0.0,19.0,1.0,1.0,0.0,17.0,470.0,34.0,322.0,133.0,173.0,116.0,143.0,182.0,119.0,79.0,6.0,,3.0,0.36,33.0,1
23.0,1.0,19.0,4.0,2.0,9.0,11.0,11.0,18.0,19.0,8.0,0.0,19.0,1.0,1.0,0.0,17.0,470.0,34.0,322.0,133.0,173.0,116.0,143.0,182.0,119.0,79.0,6.0,,3.0,0.36,33.0,1
7.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0,7.0,1.0,7.0,0.0,0.0,2.0,5.0,96.0,14.0,60.0,30.0,20.0,22.0,28.0,38.0,21.0,18.0,2.0,,1.0,0.37,10.0,0
8.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,2.0,5.0,110.0,15.0,73.0,34.0,27.0,22.0,35.0,48.0,25.0,25.0,3.0,,2.0,0.3,13.0,1
8.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,2.0,5.0,110.0,15.0,73.0,34.0,27.0,22.0,35.0,48.0,25.0,25.0,3.0,,2.0,0.3,13.0,1
5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,81.0,15.0,46.0,23.0,12.0,20.0,19.0,30.0,18.0,12.0,3.0,,1.0,0.43,10.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,70.0,12.0,40.0,23.0,9.0,18.0,18.0,26.0,17.0,9.0,1.0,,0.0,0.45,7.0,0
4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,,0.0,0.5,3.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,56.0,7.0,32.0,22.0,8.0,17.0,19.0,24.0,19.0,8.0,1.0,,0.0,0.53,4.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,47.0,9.0,17.0,11.0,5.0,21.0,9.0,12.0,9.0,5.0,1.0,,0.0,1.24,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,144.0,15.0,55.0,42.0,2.0,74.0,13.0,24.0,22.0,2.0,1.0,,0.0,1.35,10.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,65.0,10.0,34.0,26.0,4.0,21.0,16.0,21.0,18.0,4.0,1.0,,0.0,0.62,4.0,0
7.0,0.0,7.0,0.0,1.0,3.0,0.0,2.0,19.0,17.0,19.0,12.0,19.0,3.0,2.0,0.0,14.0,216.0,32.0,163.0,73.0,73.0,21.0,62.0,84.0,45.0,43.0,3.0,,2.0,0.13,20.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,7.0,14.0,10.0,3.0,24.0,6.0,9.0,8.0,1.0,1.0,,0.0,1.71,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,17.0,0.0,18.0,0.0,1.0,0.0,17.0,144.0,23.0,97.0,56.0,22.0,24.0,41.0,61.0,41.0,21.0,2.0,,1.0,0.25,19.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,44.0,5.0,18.0,13.0,3.0,21.0,11.0,14.0,12.0,2.0,1.0,,0.0,1.17,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,86.0,14.0,48.0,26.0,15.0,24.0,23.0,34.0,22.0,14.0,2.0,,1.0,0.5,9.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,49.0,7.0,19.0,14.0,3.0,23.0,11.0,14.0,12.0,3.0,1.0,,0.0,1.21,2.0,0
5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,131.0,131.0,130.0,1.0,131.0,0.0,0.0,0.0,131.0,860.0,139.0,684.0,414.0,139.0,37.0,167.0,300.0,175.0,125.0,2.0,,1.0,0.05,132.0,0
5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,131.0,131.0,130.0,1.0,131.0,0.0,0.0,0.0,131.0,903.0,137.0,738.0,424.0,172.0,28.0,182.0,326.0,179.0,147.0,2.0,,1.0,0.04,143.0,0
5.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,129.0,129.0,129.0,0.0,129.0,0.0,0.0,0.0,129.0,878.0,217.0,628.0,391.0,109.0,33.0,148.0,278.0,173.0,106.0,1.0,,0.0,0.05,129.0,0
12.0,2.0,10.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,104.0,21.0,66.0,33.0,25.0,17.0,31.0,43.0,26.0,21.0,4.0,,2.0,0.26,12.0,0
11.0,1.0,10.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,77.0,9.0,51.0,31.0,20.0,17.0,32.0,39.0,26.0,17.0,3.0,,1.0,0.33,6.0,0
7.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,57.0,8.0,24.0,10.0,9.0,25.0,9.0,15.0,7.0,8.0,2.0,,1.0,1.04,5.0,0
8.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,73.0,12.0,36.0,13.0,15.0,25.0,14.0,23.0,9.0,14.0,2.0,,1.0,0.69,8.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,39.0,6.0,12.0,8.0,2.0,21.0,4.0,7.0,6.0,1.0,1.0,,0.0,1.75,2.0,0
5.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,9.0,9.0,8.0,1.0,9.0,0.0,0.0,2.0,7.0,128.0,14.0,48.0,26.0,12.0,66.0,22.0,32.0,21.0,11.0,1.0,,0.0,1.38,9.0,0
15.0,1.0,13.0,2.0,3.0,1.0,1.0,1.0,19.0,19.0,18.0,1.0,19.0,1.0,2.0,1.0,15.0,356.0,41.0,263.0,84.0,149.0,53.0,112.0,171.0,67.0,121.0,15.0,,5.0,0.2,58.0,1
15.0,1.0,13.0,2.0,3.0,1.0,1.0,1.0,19.0,19.0,18.0,1.0,19.0,1.0,2.0,1.0,15.0,356.0,41.0,263.0,84.0,149.0,53.0,112.0,171.0,67.0,121.0,15.0,,5.0,0.2,58.0,1
15.0,0.0,11.0,3.0,2.0,1.0,0.0,2.0,17.0,17.0,17.0,4.0,17.0,0.0,1.0,0.0,16.0,303.0,23.0,207.0,74.0,139.0,77.0,131.0,168.0,72.0,105.0,5.0,,2.0,0.37,37.0,1
8.0,0.0,7.0,0.0,2.0,1.0,0.0,2.0,11.0,11.0,11.0,4.0,11.0,0.0,1.0,0.0,10.0,142.0,17.0,91.0,32.0,54.0,38.0,55.0,75.0,34.0,43.0,4.0,,2.0,0.42,19.0,1
5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,24.0,24.0,24.0,11.0,24.0,0.0,0.0,0.0,24.0,186.0,31.0,135.0,52.0,55.0,30.0,73.0,103.0,52.0,51.0,6.0,,2.0,0.22,29.0,0
32.0,3.0,25.0,4.0,3.0,2.0,0.0,1.0,6.0,6.0,6.0,9.0,6.0,0.0,0.0,2.0,4.0,238.0,28.0,162.0,72.0,94.0,48.0,91.0,111.0,66.0,64.0,6.0,,2.0,0.3,16.0,0
20.0,2.0,16.0,2.0,3.0,3.0,0.0,1.0,19.0,19.0,19.0,22.0,19.0,1.0,6.0,3.0,9.0,530.0,84.0,390.0,162.0,223.0,57.0,222.0,295.0,145.0,201.0,10.0,,5.0,0.15,59.0,0
56.0,7.0,42.0,6.0,5.0,4.0,0.0,1.0,10.0,10.0,10.0,5.0,10.0,0.0,5.0,0.0,5.0,656.0,90.0,481.0,212.0,353.0,86.0,289.0,340.0,173.0,264.0,19.0,,6.0,0.18,45.0,1
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,91.0,20.0,50.0,26.0,12.0,21.0,21.0,33.0,21.0,12.0,1.0,,0.0,0.42,11.0,0
21.0,2.0,18.0,2.0,3.0,1.0,1.0,2.0,7.0,7.0,6.0,10.0,7.0,0.0,0.0,0.0,7.0,236.0,31.0,168.0,76.0,94.0,37.0,98.0,121.0,64.0,70.0,8.0,,2.0,0.22,21.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,51.0,9.0,18.0,8.0,7.0,24.0,7.0,12.0,8.0,4.0,1.0,,0.0,1.33,4.0,0
19.0,2.0,15.0,3.0,3.0,1.0,0.0,0.0,11.0,11.0,11.0,7.0,11.0,0.0,3.0,1.0,7.0,290.0,39.0,189.0,56.0,118.0,62.0,108.0,148.0,59.0,96.0,16.0,,4.0,0.33,37.0,0
2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,55.0,7.0,16.0,9.0,3.0,32.0,6.0,10.0,7.0,3.0,1.0,,0.0,2.0,3.0,0
5.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,48.0,7.0,13.0,6.0,4.0,28.0,5.0,9.0,6.0,3.0,1.0,,0.0,2.15,3.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,60.0,11.0,26.0,13.0,9.0,23.0,11.0,17.0,10.0,7.0,1.0,,0.0,0.88,5.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,38.0,5.0,12.0,7.0,3.0,21.0,6.0,9.0,7.0,2.0,1.0,,0.0,1.75,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,59.0,11.0,26.0,13.0,9.0,22.0,11.0,17.0,10.0,7.0,1.0,,0.0,0.85,5.0,0
8.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,7.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,106.0,18.0,55.0,27.0,17.0,33.0,23.0,35.0,19.0,17.0,3.0,,1.0,0.6,11.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,85.0,17.0,44.0,24.0,10.0,24.0,18.0,29.0,20.0,9.0,1.0,,0.0,0.55,10.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,83.0,13.0,48.0,25.0,15.0,22.0,18.0,28.0,18.0,11.0,2.0,,1.0,0.46,9.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,78.0,11.0,45.0,24.0,14.0,22.0,17.0,26.0,17.0,10.0,2.0,,1.0,0.49,8.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,82.0,12.0,48.0,25.0,15.0,22.0,18.0,28.0,18.0,11.0,2.0,,1.0,0.46,9.0,0
10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,153.0,20.0,106.0,43.0,51.0,27.0,49.0,72.0,35.0,40.0,7.0,,3.0,0.25,21.0,0
9.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,162.0,23.0,111.0,58.0,58.0,28.0,64.0,82.0,49.0,48.0,4.0,,2.0,0.25,18.0,0
9.0,0.0,8.0,1.0,2.0,1.0,0.0,1.0,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,129.0,17.0,78.0,38.0,36.0,34.0,43.0,58.0,33.0,31.0,4.0,,1.0,0.44,13.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,81.0,12.0,47.0,26.0,12.0,22.0,18.0,28.0,18.0,10.0,2.0,,1.0,0.47,9.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,79.0,14.0,43.0,24.0,14.0,22.0,19.0,28.0,18.0,12.0,1.0,,0.0,0.51,8.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,78.0,11.0,45.0,24.0,14.0,22.0,17.0,26.0,17.0,10.0,2.0,,1.0,0.49,8.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,82.0,12.0,48.0,25.0,15.0,22.0,18.0,28.0,18.0,11.0,2.0,,1.0,0.46,9.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,78.0,11.0,45.0,24.0,14.0,22.0,17.0,26.0,17.0,10.0,2.0,,1.0,0.49,8.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,,0.0,0.11,2.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,14.0,14.0,14.0,6.0,14.0,0.0,0.0,0.0,14.0,137.0,28.0,89.0,45.0,33.0,20.0,47.0,66.0,40.0,29.0,5.0,,2.0,0.22,18.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,5.0,7.0,5.0,0.0,18.0,3.0,5.0,5.0,0.0,0.0,,0.0,2.57,0.0,0
14.0,1.0,12.0,1.0,3.0,2.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,4.0,137.0,18.0,98.0,56.0,44.0,21.0,70.0,87.0,57.0,44.0,8.0,,3.0,0.21,13.0,0
7.0,0.0,7.0,0.0,2.0,1.0,0.0,2.0,31.0,31.0,31.0,13.0,31.0,0.0,7.0,0.0,24.0,314.0,42.0,252.0,73.0,156.0,20.0,133.0,175.0,69.0,109.0,18.0,,2.0,0.08,61.0,0
7.0,0.0,7.0,0.0,1.0,24.0,1.0,0.0,32.0,32.0,33.0,15.0,34.0,11.0,2.0,5.0,16.0,263.0,21.0,221.0,95.0,94.0,21.0,82.0,123.0,73.0,56.0,7.0,,2.0,0.1,39.0,0
13.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,43.0,6.0,20.0,10.0,9.0,17.0,11.0,15.0,10.0,8.0,2.0,,1.0,0.85,2.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,26.0,26.0,26.0,1.0,26.0,0.0,0.0,0.0,26.0,226.0,32.0,131.0,77.0,27.0,63.0,31.0,58.0,32.0,26.0,1.0,,0.0,0.48,26.0,0
9.0,0.0,9.0,0.0,2.0,4.0,0.0,1.0,42.0,42.0,42.0,11.0,42.0,0.0,15.0,0.0,27.0,470.0,58.0,389.0,118.0,200.0,24.0,155.0,258.0,98.0,182.0,8.0,,3.0,0.06,93.0,0
6.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,53.0,7.0,23.0,9.0,9.0,23.0,12.0,17.0,8.0,9.0,2.0,,1.0,1.0,4.0,0
7.0,0.0,5.0,2.0,2.0,2.0,4.0,1.0,43.0,43.0,39.0,10.0,43.0,0.0,3.0,0.0,40.0,356.0,42.0,235.0,63.0,121.0,79.0,123.0,181.0,58.0,125.0,7.0,,1.0,0.34,69.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.0,8.0,2.0,5.0,3.0,5.0,5.0,1.0,0.0,,0.0,0.5,0.0,0
5.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,16.0,16.0,16.0,6.0,16.0,0.0,0.0,1.0,15.0,161.0,24.0,102.0,35.0,46.0,36.0,52.0,83.0,38.0,48.0,6.0,,2.0,0.35,28.0,1
5.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,16.0,16.0,16.0,6.0,16.0,0.0,0.0,1.0,15.0,161.0,24.0,102.0,35.0,46.0,36.0,52.0,83.0,38.0,48.0,6.0,,2.0,0.35,28.0,1
7.0,0.0,6.0,1.0,1.0,2.0,0.0,1.0,14.0,15.0,15.0,6.0,15.0,0.0,1.0,1.0,13.0,142.0,16.0,99.0,48.0,38.0,27.0,46.0,63.0,37.0,28.0,3.0,,1.0,0.27,16.0,1
4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,3.0,10.0,7.0,1.0,17.0,5.0,7.0,6.0,1.0,1.0,,0.0,1.7,1.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,58.0,6.0,15.0,14.0,0.0,37.0,9.0,10.0,10.0,0.0,0.0,,0.0,2.47,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,58.0,6.0,15.0,14.0,0.0,37.0,9.0,10.0,10.0,0.0,0.0,,0.0,2.47,0.0,1
21.0,1.0,18.0,3.0,4.0,13.0,11.0,5.0,58.0,58.0,47.0,30.0,58.0,0.0,22.0,0.0,36.0,1420.0,99.0,1094.0,313.0,742.0,255.0,583.0,814.0,289.0,598.0,51.0,,7.0,0.23,237.0,1
