Version,CommitId,Fichier,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractHTLoadBench.java,10.0,1.0,9.0,1.0,1.0,2.0,0.0,4.0,7.0,7.0,7.0,11.0,7.0,1.0,0.0,1.0,5.0,,175.0,24.0,132.0,90.0,43.0,20.0,90.0,100.0,72.0,36.0,2.0,1.0,0.15,9.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractHiveAuthorizer.java,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,52.0,4.0,11.0,6.0,2.0,37.0,3.0,6.0,4.0,2.0,1.0,0.0,3.36,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractHiveService.java,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,18.0,18.0,18.0,7.0,18.0,0.0,0.0,2.0,16.0,,165.0,23.0,83.0,32.0,32.0,59.0,39.0,62.0,33.0,30.0,2.0,1.0,0.71,21.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractJDBCConnectorProvider.java,16.0,0.0,14.0,1.0,5.0,1.0,0.0,25.0,22.0,24.0,22.0,5.0,22.0,0.0,2.0,14.0,6.0,,444.0,35.0,364.0,96.0,266.0,53.0,182.0,245.0,95.0,164.0,43.0,4.0,0.15,104.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractJdbcTriggersTest.java,17.0,1.0,16.0,0.0,3.0,1.0,2.0,5.0,9.0,11.0,9.0,2.0,11.0,5.0,1.0,0.0,5.0,,231.0,28.0,187.0,76.0,109.0,19.0,122.0,150.0,72.0,90.0,8.0,4.0,0.1,23.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractJdbcTriggersTest.java,17.0,1.0,16.0,0.0,3.0,1.0,2.0,5.0,9.0,11.0,9.0,2.0,11.0,5.0,1.0,0.0,5.0,,231.0,28.0,187.0,76.0,109.0,19.0,122.0,150.0,72.0,90.0,8.0,4.0,0.1,23.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractJoinTaskDispatcher.java,26.0,1.0,21.0,4.0,5.0,1.0,0.0,0.0,5.0,6.0,6.0,1.0,6.0,0.0,0.0,2.0,4.0,,183.0,14.0,126.0,49.0,67.0,43.0,60.0,94.0,47.0,59.0,7.0,5.0,0.34,25.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMapJoin.java,20.0,3.0,16.0,1.0,2.0,1.0,4.0,0.0,6.0,6.0,2.0,8.0,6.0,0.0,3.0,2.0,1.0,,193.0,31.0,142.0,86.0,55.0,21.0,79.0,92.0,62.0,38.0,4.0,3.0,0.15,13.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMapJoinOperator.java,9.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,7.0,7.0,5.0,7.0,0.0,0.0,3.0,4.0,,120.0,20.0,75.0,40.0,33.0,26.0,42.0,54.0,33.0,25.0,3.0,1.0,0.35,10.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMapJoinTableContainer.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,6.0,6.0,5.0,2.0,6.0,0.0,0.0,3.0,3.0,,63.0,11.0,34.0,19.0,11.0,18.0,17.0,24.0,16.0,9.0,1.0,0.0,0.53,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMapOperator.java,7.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,11.0,14.0,16.0,7.0,16.0,0.0,1.0,2.0,13.0,,179.0,30.0,100.0,50.0,43.0,49.0,55.0,75.0,44.0,39.0,6.0,2.0,0.49,17.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMapredIcebergRecordReader.java,8.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,,70.0,11.0,41.0,19.0,15.0,18.0,18.0,26.0,14.0,13.0,2.0,1.0,0.44,7.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMessageHandler.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,,48.0,7.0,24.0,19.0,7.0,17.0,15.0,19.0,16.0,7.0,1.0,0.0,0.71,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractMetaStoreService.java,10.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,13.0,13.0,13.0,4.0,13.0,0.0,0.0,1.0,12.0,,184.0,17.0,73.0,36.0,25.0,94.0,39.0,57.0,36.0,24.0,3.0,1.0,1.29,15.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractOperatorBench.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,4.0,15.0,14.0,0.0,15.0,8.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractOperatorDesc.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,27.0,27.0,27.0,11.0,27.0,0.0,0.0,0.0,27.0,,198.0,37.0,133.0,69.0,39.0,28.0,48.0,80.0,47.0,35.0,3.0,1.0,0.21,30.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractOutputFormat.java,13.0,1.0,12.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,,51.0,8.0,18.0,9.0,8.0,25.0,11.0,14.0,8.0,7.0,2.0,1.0,1.39,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractParquetMapInspector.java,10.0,1.0,9.0,0.0,3.0,1.0,0.0,0.0,13.0,13.0,13.0,2.0,13.0,0.0,0.0,0.0,13.0,,172.0,26.0,133.0,47.0,68.0,13.0,56.0,89.0,36.0,58.0,10.0,2.0,0.1,33.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractPrimitiveJavaObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,,49.0,6.0,23.0,12.0,5.0,20.0,7.0,13.0,8.0,5.0,1.0,0.0,0.87,5.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractPrimitiveLazyObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,48.0,6.0,22.0,13.0,4.0,20.0,9.0,14.0,10.0,4.0,2.0,0.0,0.91,5.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractPrimitiveObjectInspector.java,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,0.0,0.0,2.0,8.0,,107.0,13.0,46.0,25.0,10.0,48.0,15.0,26.0,16.0,10.0,1.0,0.0,1.04,10.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractPrimitiveWritableObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,46.0,6.0,20.0,11.0,4.0,20.0,6.0,11.0,7.0,4.0,1.0,0.0,1.0,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractPrivilegeAnalyzer.java,8.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,,64.0,9.0,35.0,20.0,13.0,20.0,19.0,24.0,17.0,9.0,2.0,1.0,0.57,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractRecordWriter.java,18.0,0.0,17.0,1.0,4.0,2.0,1.0,3.0,27.0,29.0,27.0,35.0,28.0,1.0,0.0,15.0,12.0,,646.0,40.0,536.0,185.0,326.0,71.0,285.0,380.0,175.0,252.0,12.0,4.0,0.13,97.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractRecordWriter.java,18.0,0.0,17.0,1.0,4.0,2.0,1.0,3.0,27.0,29.0,27.0,35.0,28.0,1.0,0.0,15.0,12.0,,646.0,40.0,536.0,185.0,326.0,71.0,285.0,380.0,175.0,252.0,12.0,4.0,0.13,97.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractRowContainer.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,,59.0,10.0,14.0,12.0,0.0,35.0,10.0,12.0,12.0,0.0,0.0,0.0,2.5,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractSMBJoinProc.java,42.0,4.0,27.0,10.0,5.0,1.0,0.0,0.0,11.0,12.0,12.0,0.0,12.0,0.0,2.0,7.0,3.0,,550.0,63.0,345.0,138.0,205.0,142.0,180.0,234.0,112.0,167.0,13.0,3.0,0.41,51.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractSemanticAnalyzerHook.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,37.0,6.0,14.0,10.0,1.0,17.0,5.0,8.0,7.0,1.0,1.0,0.0,1.21,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractSerDe.java,6.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,18.0,19.0,19.0,10.0,19.0,0.0,0.0,5.0,14.0,,197.0,34.0,112.0,58.0,40.0,51.0,63.0,82.0,53.0,34.0,2.0,0.0,0.46,21.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractService.java,10.0,0.0,6.0,4.0,1.0,1.0,0.0,1.0,14.0,14.0,14.0,5.0,14.0,0.0,2.0,1.0,11.0,,216.0,24.0,98.0,38.0,42.0,94.0,39.0,61.0,28.0,35.0,3.0,1.0,0.96,18.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractStorageFormatDescriptor.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,28.0,4.0,7.0,4.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,0.0,2.43,1.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractStreamingTransaction.java,7.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,13.0,13.0,13.0,5.0,13.0,0.0,0.0,3.0,10.0,,160.0,22.0,94.0,30.0,46.0,45.0,43.0,65.0,27.0,39.0,2.0,1.0,0.48,21.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractTestAuthorizationApiAuthorizer.java,9.0,0.0,9.0,1.0,1.0,11.0,1.0,3.0,20.0,21.0,20.0,0.0,21.0,0.0,1.0,1.0,19.0,,221.0,23.0,161.0,64.0,83.0,37.0,71.0,98.0,55.0,55.0,6.0,2.0,0.23,26.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractTestGenericUDFOPNumeric.java,12.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,56.0,6.0,30.0,22.0,11.0,20.0,19.0,22.0,19.0,8.0,1.0,0.0,0.67,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractTestJdbcGenericUDTFGetSplits.java,19.0,3.0,16.0,1.0,2.0,1.0,2.0,6.0,9.0,9.0,7.0,1.0,9.0,0.0,1.0,4.0,4.0,,238.0,40.0,176.0,62.0,112.0,25.0,128.0,150.0,60.0,97.0,5.0,4.0,0.14,19.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractTestParquetDirect.java,7.0,0.0,6.0,0.0,1.0,3.0,7.0,2.0,13.0,14.0,7.0,5.0,14.0,0.0,1.0,0.0,13.0,,173.0,27.0,128.0,75.0,50.0,19.0,76.0,95.0,65.0,42.0,3.0,2.0,0.15,16.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractThriftHiveMetastore.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,277.0,277.0,277.0,0.0,277.0,0.0,0.0,0.0,277.0,,1627.0,281.0,1324.0,769.0,277.0,22.0,285.0,563.0,286.0,277.0,1.0,0.0,0.02,277.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractVMMappingAnalyzer.java,11.0,2.0,9.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,62.0,8.0,34.0,25.0,12.0,21.0,23.0,27.0,22.0,11.0,4.0,1.0,0.62,5.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AbstractVectorDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,,39.0,7.0,15.0,8.0,4.0,17.0,6.0,10.0,7.0,3.0,1.0,0.0,1.13,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloCompositeRowId.java,13.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,,95.0,15.0,32.0,20.0,12.0,48.0,23.0,28.0,20.0,13.0,2.0,1.0,1.5,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloConnectionParameters.java,8.0,1.0,6.0,1.0,2.0,1.0,0.0,8.0,16.0,16.0,16.0,2.0,16.0,2.0,0.0,0.0,14.0,,197.0,34.0,124.0,49.0,64.0,39.0,66.0,93.0,49.0,51.0,4.0,2.0,0.31,26.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloDefaultIndexScanner.java,10.0,1.0,7.0,2.0,2.0,1.0,0.0,1.0,13.0,13.0,13.0,8.0,13.0,0.0,0.0,2.0,11.0,,222.0,29.0,130.0,58.0,60.0,63.0,77.0,101.0,57.0,53.0,7.0,4.0,0.48,22.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloHiveConstants.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,7.0,14.0,13.0,10.0,21.0,9.0,10.0,10.0,5.0,0.0,0.0,1.5,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloHiveRow.java,8.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,21.0,21.0,21.0,5.0,21.0,0.0,0.0,0.0,21.0,,247.0,36.0,185.0,63.0,97.0,26.0,93.0,143.0,62.0,93.0,10.0,3.0,0.14,44.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloIndexDefinition.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,3.0,9.0,0.0,1.0,0.0,8.0,,79.0,14.0,45.0,18.0,16.0,20.0,19.0,33.0,19.0,16.0,4.0,3.0,0.44,12.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloIndexLexicoder.java,12.0,0.0,12.0,0.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,,109.0,13.0,74.0,22.0,49.0,22.0,35.0,45.0,22.0,29.0,9.0,1.0,0.3,23.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloIndexParameters.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,6.0,7.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,,100.0,14.0,66.0,29.0,33.0,20.0,35.0,50.0,30.0,25.0,4.0,2.0,0.3,13.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloIndexScanner.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,,56.0,8.0,9.0,8.0,0.0,39.0,7.0,8.0,8.0,0.0,0.0,0.0,4.33,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloIndexScannerException.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,,39.0,6.0,13.0,6.0,4.0,20.0,5.0,9.0,6.0,3.0,1.0,0.0,1.54,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloIndexedOutputFormat.java,16.0,1.0,14.0,0.0,3.0,2.0,6.0,3.0,15.0,15.0,9.0,11.0,15.0,1.0,3.0,4.0,7.0,,326.0,40.0,261.0,90.0,156.0,25.0,142.0,195.0,91.0,123.0,13.0,6.0,0.1,51.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloPredicateHandler.java,20.0,2.0,13.0,5.0,3.0,1.0,1.0,6.0,16.0,16.0,15.0,0.0,16.0,0.0,2.0,1.0,13.0,,440.0,51.0,285.0,134.0,162.0,104.0,170.0,213.0,120.0,131.0,7.0,2.0,0.36,45.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloQTestUtil.java,15.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,44.0,4.0,20.0,7.0,11.0,20.0,5.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloRangeGenerator.java,21.0,2.0,16.0,4.0,4.0,1.0,0.0,1.0,14.0,14.0,14.0,4.0,14.0,0.0,2.0,8.0,4.0,,382.0,45.0,271.0,87.0,159.0,76.0,134.0,202.0,85.0,131.0,13.0,6.0,0.28,62.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloRowIdFactory.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,,67.0,8.0,19.0,18.0,0.0,40.0,15.0,16.0,16.0,0.0,0.0,0.0,2.11,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloRowSerializer.java,28.0,3.0,19.0,6.0,4.0,1.0,0.0,1.0,11.0,11.0,11.0,6.0,11.0,0.0,0.0,9.0,2.0,,381.0,45.0,247.0,92.0,152.0,89.0,141.0,180.0,85.0,120.0,15.0,4.0,0.36,39.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloSerDe.java,9.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,12.0,12.0,12.0,4.0,12.0,0.0,0.0,4.0,8.0,,171.0,28.0,118.0,60.0,50.0,25.0,60.0,78.0,50.0,37.0,3.0,2.0,0.21,17.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloSerDeParameters.java,9.0,1.0,6.0,1.0,2.0,1.0,2.0,16.0,24.0,24.0,22.0,6.0,24.0,0.0,0.0,3.0,21.0,,311.0,60.0,198.0,92.0,101.0,53.0,113.0,153.0,89.0,84.0,4.0,2.0,0.27,39.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloStorageHandler.java,15.0,2.0,12.0,1.0,3.0,1.0,0.0,2.0,25.0,25.0,25.0,4.0,25.0,0.0,1.0,6.0,18.0,,486.0,78.0,351.0,140.0,192.0,57.0,171.0,238.0,119.0,160.0,9.0,4.0,0.16,69.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccumuloTestSetup.java,16.0,2.0,13.0,2.0,2.0,1.0,0.0,3.0,7.0,7.0,7.0,1.0,7.0,0.0,4.0,0.0,3.0,,176.0,23.0,122.0,58.0,69.0,31.0,81.0,99.0,56.0,50.0,3.0,2.0,0.25,14.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AccurateEstimatesCheckerHook.java,26.0,3.0,23.0,0.0,6.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,,146.0,21.0,105.0,57.0,48.0,20.0,62.0,84.0,57.0,40.0,10.0,5.0,0.19,17.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidCompactionService.java,22.0,2.0,16.0,4.0,3.0,2.0,2.0,2.0,15.0,15.0,11.0,8.0,13.0,4.0,3.0,0.0,6.0,,420.0,51.0,292.0,92.0,180.0,77.0,167.0,213.0,87.0,143.0,15.0,3.0,0.26,47.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidConstants.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,51.0,8.0,19.0,16.0,13.0,24.0,15.0,17.0,16.0,2.0,1.0,0.0,1.26,1.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidDirectory.java,8.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,20.0,20.0,20.0,12.0,20.0,0.0,0.0,0.0,20.0,,235.0,31.0,124.0,54.0,49.0,80.0,57.0,90.0,54.0,44.0,10.0,2.0,0.65,31.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidEventListener.java,16.0,2.0,14.0,1.0,3.0,1.0,0.0,0.0,11.0,11.0,9.0,2.0,9.0,0.0,2.0,0.0,7.0,,247.0,33.0,188.0,82.0,111.0,27.0,102.0,131.0,72.0,87.0,6.0,5.0,0.14,30.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidExportSemanticAnalyzer.java,23.0,1.0,17.0,7.0,3.0,1.0,2.0,0.0,10.0,10.0,8.0,0.0,10.0,1.0,6.0,2.0,1.0,,304.0,20.0,203.0,83.0,117.0,89.0,117.0,156.0,81.0,98.0,7.0,3.0,0.44,33.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidHouseKeeperService.java,6.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,9.0,9.0,9.0,4.0,9.0,0.0,3.0,1.0,5.0,,110.0,16.0,73.0,36.0,29.0,21.0,39.0,51.0,32.0,22.0,3.0,1.0,0.29,11.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidInputFormat.java,6.0,0.0,6.0,1.0,2.0,7.0,0.0,3.0,33.0,39.0,37.0,13.0,37.0,2.0,2.0,0.0,33.0,,451.0,48.0,261.0,115.0,107.0,142.0,135.0,189.0,98.0,96.0,7.0,1.0,0.54,50.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidMetaDataFile.java,4.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,8.0,4.0,7.0,6.0,8.0,1.0,0.0,0.0,7.0,,87.0,11.0,45.0,27.0,14.0,31.0,23.0,29.0,21.0,10.0,1.0,1.0,0.69,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidMetricLogger.java,11.0,1.0,10.0,0.0,2.0,1.0,0.0,1.0,16.0,16.0,10.0,3.0,10.0,0.0,6.0,0.0,4.0,,221.0,24.0,177.0,53.0,119.0,20.0,64.0,92.0,44.0,59.0,13.0,1.0,0.11,33.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidMetricService.java,13.0,1.0,12.0,1.0,2.0,1.0,11.0,3.0,27.0,27.0,9.0,6.0,20.0,1.0,10.0,0.0,9.0,,470.0,56.0,375.0,146.0,218.0,39.0,209.0,258.0,123.0,163.0,6.0,3.0,0.1,54.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidMetricService.java,13.0,1.0,12.0,1.0,2.0,1.0,11.0,3.0,27.0,27.0,9.0,6.0,20.0,1.0,10.0,0.0,9.0,,470.0,56.0,375.0,146.0,218.0,39.0,209.0,258.0,123.0,163.0,6.0,3.0,0.1,54.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidOpenTxnsCounterService.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,,75.0,8.0,46.0,26.0,18.0,21.0,26.0,33.0,22.0,14.0,3.0,2.0,0.46,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidOutputFormat.java,6.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,42.0,44.0,44.0,21.0,44.0,2.0,0.0,0.0,42.0,,380.0,44.0,203.0,82.0,82.0,134.0,101.0,149.0,79.0,70.0,3.0,1.0,0.66,46.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidTxnCleanerService.java,6.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,2.0,5.0,0.0,1.0,0.0,4.0,,77.0,10.0,46.0,24.0,17.0,21.0,24.0,32.0,20.0,14.0,3.0,1.0,0.46,7.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidUtils.java,12.0,0.0,9.0,3.0,2.0,28.0,131.0,47.0,231.0,249.0,113.0,44.0,244.0,15.0,31.0,0.0,198.0,,3454.0,306.0,2393.0,748.0,1407.0,767.0,1044.0,1584.0,686.0,1086.0,40.0,5.0,0.32,550.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidUtils.java,12.0,0.0,9.0,3.0,2.0,28.0,131.0,47.0,231.0,249.0,113.0,44.0,244.0,15.0,31.0,0.0,198.0,,3454.0,306.0,2393.0,748.0,1407.0,767.0,1044.0,1584.0,686.0,1086.0,40.0,5.0,0.32,550.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidUtils.java,12.0,0.0,9.0,3.0,2.0,28.0,131.0,47.0,231.0,249.0,113.0,44.0,244.0,15.0,31.0,0.0,198.0,,3454.0,306.0,2393.0,748.0,1407.0,767.0,1044.0,1584.0,686.0,1086.0,40.0,5.0,0.32,550.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidUtils.java,12.0,0.0,9.0,3.0,2.0,28.0,131.0,47.0,231.0,249.0,113.0,44.0,244.0,15.0,31.0,0.0,198.0,,3454.0,306.0,2393.0,748.0,1407.0,767.0,1044.0,1584.0,686.0,1086.0,40.0,5.0,0.32,550.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,AcidWriteEvent.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,,91.0,16.0,54.0,27.0,15.0,22.0,27.0,39.0,24.0,15.0,1.0,0.0,0.41,11.0,0
